datetime,amount,description,journal_entry_id
3/13/23 0:00,-32.64,Maintenance,e39aa225-bc02-4f14-8b37-af2eca9fe579
4/3/23 0:00,-32.64,Chargeback Reversal,1d48ff50-3b49-4f99-96f4-9d4706fe93df
3/6/23 0:00,-32.64,Design Retainer,f98a2988-d29b-49b1-8f3b-f5a10535b0c1
2/26/24 0:00,-32.64,AR clearing,64bc1dce-d2ad-43f2-a834-00681d44c246
12/30/23 0:00,-32.66,AR CLEARING,f8fbe845-bd7d-40be-883e-574e28a64db2
8/14/22 0:00,-32.74,Cash Sweep,7e049684-0363-4e16-862e-4afdc3aa09a7
4/10/23 0:00,-32.97,Operating Transfer,e04db85f-b2eb-4b1f-aa3f-ec4b8b92b3e4
10/17/23 0:00,-33.2,Maintenance,3871ef47-87f7-41e7-9a54-50f50ed77558
9/18/23 0:00,-33.2,Payroll Funding,4ccdf201-646b-4ce7-873f-5fdbed9ea005
11/17/23 0:00,-33.26,Content Production,dd5724c6-f420-47d8-a337-7ce2838a0cf6
8/22/22 0:00,-33.38,,40e4f532-f033-488c-9609-210f1a68647c
1/19/24 0:00,-33.48,Merchant Service Fees,a007c677-88c8-4f08-b053-cbd7ff35a0a0
10/30/22 0:00,-33.75,stipend,914eaf36-dca9-42cf-a87b-7fb906b0eca3
9/27/22 0:00,-34,Contractor payment,c939acab-7f73-4801-ab8f-276f6141d1ab
1/14/24 0:00,-34.31,Security Deposit,5f7bff4e-4525-4b54-bd1a-43f9fb27f5ad
2/10/23 0:00,-34.73,Gateway fees,9c2e2619-6d4d-4947-935a-d9cc6a3dfe6a
6/14/23 0:00,-34.8,Miscellaneous Expense,bc836ca0-6c26-4128-9705-00a977b8d9cd
6/29/23 0:00,-34.8,,8f4b866c-ed1e-4e2b-8f0d-9828dfdb528d
5/22/23 0:00,-34.8,Saas Fees,37c5dc13-0fb9-4204-bdd1-60381cff3c82
12/9/22 0:00,-34.87,sales proceeds,46f4e143-847d-46c2-b9c2-f9dccb5d3d4f
6/3/22 0:00,-35,Estimated Taxes,d7459a2d-3027-412c-99a0-581a73c0d893
2/19/23 0:00,-35,Estimated taxes,445c31bb-029a-4620-b991-0ca69d68667a
6/1/23 0:00,-35,Vendor Discount,683e76e4-9341-48f2-8b4b-e73c8c5d90ee
4/27/23 0:00,-35,Sales Tax Payable,c8300bed-9224-4e12-961b-0ab8ba6e0e76
5/15/23 0:00,-35.06,Advance Billing,ecbabeac-d254-4922-966a-843679b0f662
6/21/23 0:00,-35.1,Pci compliance fee,84d0f2ff-b1cc-4f2f-8c0a-6103441a33bf
2/19/24 0:00,-35.15,Consulting Services,4453df7d-45f3-48d2-9d6f-859a17e09336
12/20/22 0:00,-35.22,Refund,aafceca8-63bd-41c7-a840-057620095280
10/30/22 0:00,-35.97,,8dc78e5e-3a96-41f0-b069-5a603d48b5c2
8/22/23 0:00,-36.26,Miscellaneous expense,126adb6e-9da3-4b7a-b300-9a2f1f4fd3b7
9/21/23 0:00,-36.75,Sales Proceeds,e893ff57-8c14-4b2b-880d-5f2fe29575d0
4/26/23 0:00,-36.98,Consulting services,45f24e08-7ad9-4789-a274-64ab57734ab5
12/17/22 0:00,-37,Consulting Services,dd42ac0c-991a-42d6-bad5-c91498ae6dd1
6/25/23 0:00,-37.02,Implementation services,17fa3bac-5bf7-42f3-a745-fbc2c2343cbf
1/10/24 0:00,-37.16,Endpoint protection,816e0c39-764a-4510-aaef-8209b53aad50
2/22/24 0:00,-37.44,content production,c5617348-ed4c-4b5f-bc37-caabdd7d9b4d
5/14/23 0:00,-37.5,Consulting Services,dbf749ea-a9ad-42fc-b01f-6cd997cc47ea
11/2/22 0:00,-37.61,State Withholding,7bdb2deb-7fa6-4e40-bdc0-d9b8e9df9c08
8/11/22 0:00,-37.72,Card Processing Fees,123e3117-cd9a-4095-9890-4cc53b6b8e8c
8/21/23 0:00,-37.96,Team Offsite,625f4694-8a91-41b2-8fa0-30429e539b2f
11/4/23 0:00,-38.08,Clearing Reclass,352d6c0c-7a28-49fb-8e31-7cccdad47658
2/9/24 0:00,-38.09,Stipend,8574063e-5f96-4e96-bca6-6152e1127036
12/9/23 0:00,-38.11,security review,eb041562-7384-4b84-8504-34845d8911ea
9/10/23 0:00,-38.11,Intercompany transfer,e4346f3d-2d03-4bd7-832c-8ddb74814c0e
4/14/23 0:00,-38.15,Adjustment,ea283b8e-4246-44b5-9fd5-48199139ab4c
12/17/23 0:00,-38.3,Pci Compliance Fee,b6960c90-53b0-4d7c-8672-3cd8a6230298
1/16/24 0:00,-38.3,AP Clearing,c4085397-0667-43e0-bb70-ae030b151f85
2/17/24 0:00,-38.3,Treasury Movement,98365f4e-c686-4c4d-b13a-5de43e8848f0
3/17/24 0:00,-38.3,Card Processing Fees,c38ef62f-3f37-4e79-827c-633f338592b3
10/31/22 0:00,-38.32,Merchant Service Fees,eebd427a-faf0-45e5-ba9c-85d165a3878e
5/25/22 0:00,-38.66,,4e3f61c6-3940-4f8f-8c7e-4811f471b058
6/21/23 0:00,-39.02,Incident Response Retainer,2109f223-7731-48d0-a611-c3c94ab46175
4/5/23 0:00,-39.12,Cash Sweep,04cce551-cb6d-4157-96c8-ef3939c3c3ff
6/9/22 0:00,-39.5,,cee20276-fa35-4cf9-991a-3a01706783e3
6/4/23 0:00,-39.95,Issue Triage,ed2c95ba-3b07-4ee2-b442-0596c9f53b03
6/3/22 0:00,-40,Hosting fees,b8c10249-7029-4ade-9c46-a3177014513f
3/28/23 0:00,-40,Contractor payment,905579b4-b62d-4bc6-8ffe-339a8e84fd47
2/10/24 0:00,-40,Dev Tools,0e57ddbc-7523-4a86-96c1-aa515a27914c
4/27/23 0:00,-40.01,Payroll funding,ce6d63f0-22e5-4af2-bd14-e99f4ab15b66
4/13/23 0:00,-40.12,Expense reimbursement,1e1ed076-83f7-48fc-b54f-d73c80caa95f
8/18/23 0:00,-40.25,Consulting services,2a03562e-9a7b-4fa7-897d-cb4dfeeb298c
2/26/24 0:00,-40.39,,06adf16e-786a-4aea-b6b3-090a7263ae21
2/26/23 0:00,-40.91,Petty Cash Top-up,603f86e0-ffa1-498f-9d93-0d127f1fb88f
3/13/24 0:00,-41.33,Petty Cash Top-up,fc00f208-5681-49d1-9caa-088c8f13cc36
8/21/23 0:00,-41.42,PROJECT BETA - ONBOARDING,b82a647d-eda2-4a42-afbe-600f4aec89a7
1/21/24 0:00,-41.46,,57bf5379-9ebf-4012-bf63-294907d6aea5
2/19/24 0:00,-41.68,TRAVEL ADVANCE,2b0dd416-bc4c-430d-83cc-d6e3a90ac6eb
1/8/24 0:00,-41.81,Travel Advance,9da9fec2-68ae-4fc2-aade-b89ff7b2d2d6
1/22/24 0:00,-42,Intercompany transfer,d85e4143-c2b5-4f7d-8b2b-6187179116bf
10/2/23 0:00,-42,Contractor Payment,c9246b68-08e0-4fcd-bd7f-219dff841d1b
3/1/24 0:00,-42,Project Beta - Onboarding,57660cad-b594-4cda-99de-47a624135156
6/15/23 0:00,-42.16,miscellaneous expense,994cc908-36a4-4842-9309-919fee19fde6
5/11/23 0:00,-42.39,Security deposit,97a78e64-fc8f-439d-91c6-884ed8aaa78e
6/20/23 0:00,-42.42,,463feb9c-6a11-438e-a265-b6d835c1ed82
10/8/22 0:00,-42.46,CARD PROCESSING FEES,44bfc21d-e05a-499b-be64-1698ac7ccbff
8/22/23 0:00,-42.64,intercompany transfer,b23b19ae-c74a-48a2-8d14-a1446e684789
3/6/24 0:00,-43.24,Training And Enablement,669c1c98-0d02-4a6d-8dff-816fa850a547
10/23/23 0:00,-43.34,QA Services,e1b70edc-68f6-4cca-90c6-d2ad5cf0bebe
9/5/23 0:00,-43.36,Federal tax payment,6e537a18-f681-4b2c-b33f-30c4fd8a9d49
11/2/23 0:00,-43.52,Customer Prepayment,7037fae2-e35f-4fe7-8190-91716298f71f
8/10/23 0:00,-43.52,LOAN PROCEEDS,052c2d96-b5b5-4bbc-b013-6887d0e13f6e
3/20/23 0:00,-43.52,,d3ee4ebe-e453-4b2b-8124-f16f20c1473c
4/1/23 0:00,-43.54,Operating Transfer,e7ce0e9b-5e9f-4324-aa42-8e2becd93990
5/31/23 0:00,-43.54,Travel advance,7ee37fa8-9519-4a41-a16c-d21319578e1c
9/23/23 0:00,-43.55,State withholding,3aa909e2-3e58-408e-a46f-36d202896690
11/26/22 0:00,-43.74,Dispute fee,f247a078-3228-4625-b28c-068802a0c861
2/2/23 0:00,-44.02,AP Clearing,25984189-b421-474d-9450-853f0bc9e58a
2/4/24 0:00,-45,Project Beta - Onboarding,16881aa4-d695-45d7-8728-cb8f3f679036
10/25/22 0:00,-45.12,Withholding Remittance,7adf3c80-c22e-4287-841d-8af5f6090064
3/31/23 0:00,-45.85,Receivable Settlement,ae26d9f9-470a-4866-b32b-90c359a85382
5/21/22 0:00,-46.2,Employer NI,35af98f9-c144-449f-9975-e93e494105e7
5/18/23 0:00,-46.77,Petty Cash Top-up,0da874f0-c589-4dea-a669-8ff72ff3e356
10/4/23 0:00,-46.78,Payroll Taxes,7991873c-0d41-4c88-84c5-f7989ed83b21
7/5/23 0:00,-46.78,,09232fb8-6b13-48ec-b28f-7353185ce83f
3/13/23 0:00,-46.78,ap clearing,f96934bf-6268-44b2-9ab5-10f60dca1e19
10/4/22 0:00,-47.8,Contractor Payment,1f1fdced-0f7f-49f6-a47e-2b59f4f329ee
11/12/22 0:00,-48.33,Merchant Service Fees,2e11e6b3-9384-49c4-a48c-351e96cfb26b
6/15/22 0:00,-48.75,Hosting fees,8b4e0ecd-95c1-4e94-a797-5c94319c5ff2
10/25/23 0:00,-48.96,intercompany transfer,4b11f863-ba60-45d4-9063-cf4f7fc1f41b
11/8/22 0:00,-49.1,Backup storage,2f8de33f-edee-4f4d-9f85-6871ec5b302c
9/22/22 0:00,-49.38,Dev Tools,74e118bd-30dc-4b85-b75f-e0a6bbcb4172
12/11/23 0:00,-49.5,Consulting Services,035ba615-e7ba-4d95-ac98-7f7f3ab77540
9/5/23 0:00,-49.73,Software Subscription,776127c5-f963-4be3-ab46-3f94e6f84b8a
12/13/22 0:00,-49.93,Card processing fees,62fcf4c0-531f-4189-b378-897b169a0b76
5/26/23 0:00,-50,Cloud Hosting,cb34e7e6-c197-400f-9114-cefd40ea54a9
2/4/24 0:00,-50,Receivable Settlement,430279b0-8e1e-494b-aca7-f6be805e414a
3/10/24 0:00,-50,Operating transfer,4598af96-aaa5-4435-9bb2-95c75fc42fa8
6/17/23 0:00,-50.03,,41b67efe-699d-43c5-94dd-542be507374d
12/11/23 0:00,-51.66,Contractor payment,98c553e1-ec86-499f-af72-33ce1474f77a
4/18/23 0:00,-52.37,Contractor Payment,44ed550b-c2bd-40b6-820b-02e95941a314
8/23/23 0:00,-53.18,Card Processing Fees,da1380fc-53ba-4a95-b5ad-002becf20023
12/20/22 0:00,-53.8,Office supplies,01739997-1fe8-4cc2-8a41-1e58fb195207
9/15/23 0:00,-53.9,Employer NI,f1439a26-b1e9-4f8f-b240-e8f5169fa06b
4/27/23 0:00,-54,Reimbursement,00fa9f5e-8b3b-4418-a6dc-654043ee0cd3
6/8/23 0:00,-54.17,Payroll taxes,b6ec10a9-145a-43b8-8390-c123e8df7a5e
11/2/23 0:00,-54.4,Gateway Fees,60098c11-6fd5-4dde-9fb6-a5ad1d2efd61
10/1/23 0:00,-54.4,Security Review,7729d342-564a-4211-8eb3-ceb525cf0ab3
3/25/23 0:00,-54.4,Implementation Services,d784d9f6-d0c2-4363-95d1-7242f47b8355
3/24/24 0:00,-54.43,Support Contract,b7ac94c9-30af-426f-8cfe-17ebe52e9aae
10/30/23 0:00,-54.45,Incident Response Retainer,a6914467-562e-44d2-b178-7312137625c5
8/23/23 0:00,-54.72,Knowledge Transfer,26cdb1ab-4113-442c-a0db-6b1e586263ff
10/7/22 0:00,-54.74,License Renewal,ccb4ccbf-685b-4de2-99fd-c3b7587b3ae3
1/16/24 0:00,-56.62,authorization fee,2cce8a93-6ede-4f88-931b-ab586224b6fa
2/23/23 0:00,-57.44,PAYE,70f26398-4611-42b7-9039-38e649feffad
12/10/22 0:00,-57.48,FACILITY MAINTENANCE,02e60a7a-f268-469a-bab3-680b9ba94856
10/30/22 0:00,-58.02,Design Retainer,ca13d098-fc79-4cef-843b-8e6e750c3c40
11/6/23 0:00,-58.25,Security deposit,d56735b8-263f-4125-b5b6-732a6fde01f0
1/16/24 0:00,-58.28,Project Alpha - Phase 1,cf08f81c-74b7-4d97-9d91-e2ddb034ff44
8/26/22 0:00,-59,Project Alpha - Phase 1,392815d7-e116-4210-9172-b14c50a49775
2/10/24 0:00,-59,Backup storage,f0c8d0e6-2756-432b-b131-f3f53c94e868
8/19/23 0:00,-59.02,Card processing fees,8c4409f6-cc85-473e-8a58-a7d41281e93c
9/26/23 0:00,-60,Chargeback Reversal,e21fc463-327e-442e-a2ce-438dc0a60e41
5/24/22 0:00,-60,Change management,8cf637c6-bdb3-45a8-b801-44294697c880
10/3/23 0:00,-60.08,Chargeback reversal,9c7a4880-f6a5-4ff1-b82e-fcd2526639fd
9/8/23 0:00,-60.87,VAT remittance,6f307e7d-98d8-45a2-bc5c-52ded0be6295
9/7/22 0:00,-60.97,Chargeback Reversal,6cf1d6a6-3393-4e5f-9693-ab00a996690d
10/23/22 0:00,-61.22,Atm Fee,37e04650-6ea2-424c-b9b4-5a7927fbe151
7/18/23 0:00,-61.75,MERCHANT SERVICE FEES,b3a79137-00bd-401e-9a82-ca6a0e2952c9
1/5/24 0:00,-61.81,Vendor Discount,6f59f436-537d-46b8-a92a-5a2143a6667b
3/29/23 0:00,-61.89,Treasury Movement,c57ace10-cd8d-4c52-a63f-869191bbdda6
7/27/23 0:00,-62.63,retainer,1ec53b35-6fee-4dea-8574-9f2efe3e9fdd
9/28/22 0:00,-62.76,Software Subscription,64515500-21e8-469a-8ec8-747b581b8c16
3/4/24 0:00,-63.03,Merchant Service Fees,54fe987e-5657-414d-962e-30bf543fbc54
10/1/23 0:00,-63.76,Security Deposit,f66fb963-8d60-4caf-93af-10b55aa4203e
11/23/22 0:00,-63.95,Retainer,6e1c01a0-6442-4186-b67f-2e369b243456
10/6/23 0:00,-64,Security Review,bd5d3bd9-16ac-4d84-b8ef-5122806767f7
4/2/23 0:00,-64.04,card processing fees,4832b9c2-bdcd-4ae0-a495-2ba1fc72bd24
12/5/22 0:00,-64.48,Milestone Payment,da13dbc6-29f8-44aa-baf1-ee187db15006
6/12/23 0:00,-65.44,Marketing Services,108515b3-8496-45fc-8604-42722cd415f8
8/8/23 0:00,-65.5,PAYE,d641df11-7a3c-4684-ba26-5567c12132d2
8/28/22 0:00,-66.03,AP Clearing,4054f74b-d98c-4728-8b01-7482039d8898
10/6/22 0:00,-66.24,Professional fees,30a00428-89d5-4b21-8691-ec2050d5901e
9/7/23 0:00,-66.8,Loan Proceeds,e5b088c2-3954-417e-a72a-1720c25f9754
2/9/24 0:00,-67.25,UAT Support,d341708b-95fe-4231-a53b-9d0386f3ed19
8/11/23 0:00,-68.51,Project beta - onboarding,0b3ce294-1977-4bfa-8aaa-fe78f51287af
6/10/22 0:00,-69.29,,6232db32-1f21-45ac-8a81-de076426c0e4
2/26/24 0:00,-70,,2ee7947e-2e3b-41f4-abbb-b13132ba50c2
3/9/24 0:00,-70,,14f34e03-b867-43c9-a2c3-a5db373bcc65
3/28/24 0:00,-70,,7c9cf4f8-981e-4a87-844d-10501aa2f6be
1/30/23 0:00,-70.05,Intercompany Transfer,d995641d-a0bd-4fa9-9313-5e70614eb3ff
7/28/23 0:00,-70.62,State Withholding,c3d76b59-a23e-4384-8c8f-a655bfa10299
9/6/23 0:00,-70.75,travel advance,68a064ab-d34c-42d6-9e8b-d52591fdc020
11/16/23 0:00,-70.88,IT support,b81641d6-7b69-406e-a6eb-5bad538411b1
10/5/23 0:00,-70.88,,4f09ded5-cb09-425b-b6f4-3cb4687c94a5
6/16/22 0:00,-72.95,Hosting Fees,be337ffc-5d70-4f9b-9599-3912dc49f4a2
6/14/22 0:00,-72.95,VAT Remittance,59071610-2a4b-43da-988a-81af41acf816
7/26/22 0:00,-73.22,clearing reclass,f6308966-2850-462b-8c1e-4830d7aebaae
3/2/24 0:00,-73.45,Equipment Purchase,a20d1068-16aa-4c03-a3d8-0b6580f5b354
2/6/24 0:00,-73.52,Change Management,d17afd2c-9152-4f08-8024-553a507dbd75
10/15/23 0:00,-74.23,PAYE,0b2bb429-a295-4c27-928e-ddc0f3e7698f
8/11/22 0:00,-75.24,Cash withdrawal,62a80612-d5e7-4205-8fbb-ffe84a271ae0
9/12/23 0:00,-76.03,Software subscription,dfd9dede-5346-421e-93ed-2238080f3cc1
9/10/22 0:00,-76.05,Professional Fees,b2cea19e-eefc-4532-9238-d0dc72d45dc3
2/18/23 0:00,-78.34,Operating transfer,128a797c-5c62-4172-adec-9c9429fcb584
5/31/23 0:00,-79.15,,031f3f50-23a0-4468-9dbc-773e37a5c0b3
5/17/23 0:00,-79.69,Printing And Postage,52d01114-774d-41db-8665-2037d31726d6
2/23/24 0:00,-80,AP clearing,cb0f3079-5d80-4261-9629-ca67dd68baab
5/25/23 0:00,-80.5,,3c260835-784a-4a8b-af44-7a4d55106428
11/6/23 0:00,-81.04,Retainer,780e4834-d16e-4b24-b18d-f9461dcb4b3a
2/11/23 0:00,-81.12,merchant service fees,5994da45-3fc1-464b-8547-8cf1dc0e05b4
6/6/22 0:00,-81.66,Support Contract,93ab55ab-2731-40bc-ace5-1f13626d550d
2/23/23 0:00,-81.68,Marketing Services,1e24041f-2be4-4643-886c-dbca98b3798e
5/23/22 0:00,-83.29,AP clearing,c78adc16-2e4e-4e48-a368-1c93bf46b7ac
1/2/24 0:00,-83.37,Payroll Taxes,936af12e-d342-49f9-bcb4-eadb655da423
2/22/24 0:00,-84.36,Saas Fees,b38bfa95-975d-4eee-8772-72b6d7fdb117
6/7/22 0:00,-85,State Withholding,d78cfc96-725a-41a0-a45b-b36bdc6fd1ac
3/10/23 0:00,-85.95,Sales Proceeds,0af9b1dd-2d48-4051-a887-5169ac75c219
1/18/24 0:00,-86.36,Support contract,b4dedfa6-f44d-4fb3-844b-d72ccd1e0714
4/17/23 0:00,-86.85,Hardware Accessories,315bd148-1104-4906-983b-843af7d35ebf
8/23/23 0:00,-87.73,Consulting services,00f89b4e-1cf3-4d42-8497-703030741279
4/28/23 0:00,-88.48,Endpoint protection,4d49a599-1339-4498-8117-c9b516946898
11/6/23 0:00,-89.37,Milestone Payment,ea8b67f2-2118-4d2f-8d75-cf3c348dc6ae
6/7/22 0:00,-89.55,Reimbursement,62088d07-cd75-4480-b5a9-ac6d23963486
5/24/22 0:00,-89.55,Consulting Services,43287c72-9cea-4aa8-81db-974778eb8e10
6/11/22 0:00,-89.82,,32682e5b-58cb-414e-9b1a-ea7fbb98d122
2/1/24 0:00,-90.21,Payroll Taxes,089dad9d-2627-4132-bcdb-a8ed0e5e4214
2/17/23 0:00,-91.15,Content Production,c9d8c5e8-cc05-40fe-b889-5f2d17872e11
2/7/24 0:00,-91.5,Dispute fee,f157996c-f329-4e84-a94c-e84e87490d14
9/5/23 0:00,-92.34,Petty cash top-up,4a8e59cc-e9bf-4c18-9ea8-e67689afbf07
12/7/23 0:00,-92.53,loan proceeds,ad0c8551-28d7-4f09-808f-fe1a9c598f66
6/7/23 0:00,-92.53,Security Review,3fe8b06c-816f-4d15-b694-f80123736af0
9/7/23 0:00,-92.53,Advance Billing,8563b414-6c13-449d-a848-078203118b1e
3/6/23 0:00,-92.53,Payroll Funding,2b5712a2-486f-49ba-a537-f746623eee99
3/7/24 0:00,-92.53,Facility Maintenance,8a4954ef-b344-4f6b-9e60-04e9a122ce9b
9/23/22 0:00,-92.76,uat support,3690a4e9-d0fd-4628-8292-559f9982810b
2/5/23 0:00,-94.53,Saas fees,5a73cf07-77fe-4e61-9613-5ad3388d31a9
5/22/22 0:00,-95.39,Software Subscription,2f0e342b-2ebc-42a6-87b1-80e23b320ae1
7/17/22 0:00,-97.98,Hosting Fees,5d56571c-0144-4952-b596-a1f91a4eaf6c
7/17/23 0:00,-97.98,Pci Compliance Fee,8654371e-594e-4594-bf69-2885856836a8
7/21/22 0:00,-99.27,Estimated taxes,8d18afef-3648-4ab6-8d9a-ed899608455d
8/4/22 0:00,-99.99,Printing and postage,b45beadc-1d98-4db2-844a-c4ebe7f894bf
10/19/22 0:00,-99.99,,cedf0326-4306-4511-8e62-059e28b1c8f2
9/19/22 0:00,-99.99,,9d3a1069-7f49-407c-aa30-def40cc0d03e
9/14/22 0:00,-100.17,,6091532c-340f-409d-a6d2-af823902b0f7
9/5/23 0:00,-100.24,Batch Payout,fb73ab10-acf6-4ac3-b9d7-3012e5a4feb8
11/12/22 0:00,-100.6,Cloud Hosting,d1c3c394-968c-4e3a-9a4a-08b93ad7a3c8
1/7/24 0:00,-102.1,Payroll Funding,bdcc9e30-6656-4d4e-afa9-58f1acf254c4
2/7/24 0:00,-102.2,Dev Tools,62580180-7ed2-43cf-9375-bf04819a813b
3/23/23 0:00,-104,AR Clearing,4f4b0d12-1b27-461b-b3fb-292aa21d4eab
1/16/23 0:00,-104.52,travel advance,ea99a9d7-a868-4a60-a93e-bf427de2f57b
5/16/22 0:00,-104.83,Endpoint Protection,8f61295a-f6a8-4011-a0cc-087fca6e985d
1/10/23 0:00,-106.19,,e00d2dab-7675-440b-bc20-f65b06e1826b
11/3/23 0:00,-108.46,Consulting services,3cf7fcba-9951-4fc1-a7d7-f455e98cda5a
11/7/23 0:00,-110.54,Saas Fees,ffa1494a-d376-4af1-aadb-547cd9a05bf9
1/24/24 0:00,-110.54,Contractor payment,3ffe3b21-71c4-428e-bfe8-89d8563d6b5a
5/23/23 0:00,-110.55,AP Clearing,304f3eb7-83fa-479b-ad16-4604297203fa
2/7/23 0:00,-110.63,Federal tax payment,d1218e7e-07ac-4cfa-9d2b-384475391299
5/7/23 0:00,-110.63,MISCELLANEOUS EXPENSE,c3c0042f-5bb4-4f9a-a1a0-b74be19cb9bc
3/23/24 0:00,-111.46,Saas Fees,95a0478a-7500-4ee1-be20-6a6aea3df4a0
6/17/22 0:00,-112.02,QA services,63333469-cf35-4afb-937e-a756859f3418
1/11/23 0:00,-113.09,Professional Fees,231874fe-0f27-43b7-9e8b-130037923f89
4/7/23 0:00,-115,Professional Fees,652b7332-d603-41ef-b950-f7fb68f9da2e
12/13/23 0:00,-117.7,Cloud Hosting,d7ade05c-eb62-4cb1-bf4e-76785587249c
3/5/24 0:00,-119.08,adjustment,77501985-f8ea-4faa-a0da-e69cad3d0d24
10/30/23 0:00,-119.51,Issue Triage,ce2148fa-e2e4-40e1-add3-f7f1a2859ab1
5/2/23 0:00,-119.62,Chargeback Reversal,54894e8e-11ed-4483-b873-9cb8304725e6
6/8/23 0:00,-120,Maintenance,04091eaf-aea6-429e-a2ea-357b1ddc1de4
12/12/23 0:00,-120.12,Retainer,26f8a854-3f4f-4308-9fc5-be4830109209
8/16/22 0:00,-122.18,marketing services,28be9510-3008-420e-aa62-9f43442ce8d6
1/21/23 0:00,-122.43,Gateway fees,32e22858-8ff4-4b68-9da0-be9d42c48dc3
1/23/23 0:00,-125,Stipend,e53ba18f-c91f-49d5-8c2a-72e86a143ef0
6/14/23 0:00,-126.52,federal tax payment,188a546c-db12-4bcf-b658-19f42dcc864b
9/29/23 0:00,-127.43,Authorization Fee,e62b926b-9d55-487f-ad72-c3baf07be552
2/28/23 0:00,-129.42,State Withholding,d54ddab1-f640-4a45-8767-54c4cfb00561
9/11/23 0:00,-132,travel advance,d10bc7bb-72b1-40d3-896d-242e18baf95d
2/2/23 0:00,-132.52,ISSUE TRIAGE,1ddfc11d-5078-4946-9793-564e21ce31d5
10/12/23 0:00,-133.28,,1782fd27-b981-4bdc-913e-2f945455a552
1/23/23 0:00,-134,Estimated taxes,0b9892f0-bca7-4280-b943-9ad15fe06abd
7/14/23 0:00,-134.32,marketing services,1b896637-03fc-40f5-9810-05f34a33fa80
11/5/23 0:00,-135.32,Issue triage,9c76a59e-5b82-4e86-916b-f49a4385c8d5
11/3/23 0:00,-137.18,Treasury movement,85cbcddf-3e6f-4a9a-bbbd-dca540889203
6/12/22 0:00,-137.91,Project Beta - Onboarding,2aa2e662-29ec-4aba-a753-ac017e9d2eae
10/17/22 0:00,-139,Miscellaneous Expense,960b07aa-7cae-413f-9de3-cfacde11dcd9
8/8/23 0:00,-139,Vendor Discount,c53af791-3493-4fac-bbb7-6cabd1bdc280
4/20/23 0:00,-140.49,merchant service fees,7b2e5ce7-2bd0-4a19-a6e1-898b59da80cd
6/3/22 0:00,-141.34,Office supplies,fe3d043e-c579-4faf-ac6a-b37486bc7abb
3/15/24 0:00,-141.67,QA Services,cf05b94e-e3fa-4b5f-85ae-857922e96f16
3/3/24 0:00,-147.31,,633aff76-8f6a-48ec-9fc3-e520310fe966
9/23/22 0:00,-147.32,Employer NI,c421cc8b-62cc-41f3-b3e3-20e04c8d480c
12/9/22 0:00,-148.03,,e855b251-7ffe-4b8e-8da8-02b4b38ecf9f
9/30/22 0:00,-149.98,,3a5d50fc-db3a-49ca-9e3a-85c5cd5129dc
5/15/23 0:00,-149.99,Support Contract,59989b10-4ea8-4c26-b6fd-d50c4e886dec
4/19/23 0:00,-150.17,maintenance,24bb67c4-32a6-49dc-b57b-fb55cadf9f8f
11/30/22 0:00,-150.21,DEV TOOLS,e09e80c8-b39f-4fe8-ac37-18a6bf2e86c3
6/4/22 0:00,-150.85,Content Production,cbb742b9-00cb-4126-a805-93fd2a219a98
2/5/24 0:00,-153.91,Contractor Payment,42baaac2-1509-4975-8000-968ab8c31249
6/1/22 0:00,-155.66,State withholding,346950b2-b88e-43ed-80cb-d919e48a8db5
5/25/23 0:00,-157,Payroll Taxes,1965bbcb-b323-4171-b84f-f8447b7bba99
10/2/23 0:00,-157.01,QA Services,29b96205-3c63-4da4-af36-e9442237ee1e
3/17/24 0:00,-158,Printing And Postage,fd1fc6ff-a03a-4e70-8650-69d9f3620584
10/21/23 0:00,-158.34,Gateway Fees,071fdb72-11d3-4a3b-be17-8df2fc6846b5
5/6/23 0:00,-162,CLEARING RECLASS,00d3c25a-fe47-4cab-8194-b85994f6940c
5/23/23 0:00,-162.29,Treasury Movement,292c74bc-a88a-4e5e-bf4e-de16102661fd
9/26/23 0:00,-163.31,Employer NI,1d654eaf-b1ef-4dad-9c8c-2196176e0ffc
12/11/23 0:00,-166.27,federal tax payment,9b11bcb8-8b05-464b-9b50-ed1394d5c070
9/5/22 0:00,-170,,2493fd72-6aa3-40ae-b30c-b26c371d7151
9/5/22 0:00,-170,VAT Remittance,1202c3b9-bf90-4659-91b1-7c00458c4742
11/22/22 0:00,-170.85,Project deposit,9e8260fd-f7b8-49de-8bcb-f79b3464d480
9/17/23 0:00,-171,Milestone Payment,c1846cfe-50bd-4dda-bd4a-08e8f9c95bfe
10/19/22 0:00,-176.68,Loan Proceeds,dd681312-7b23-411f-b6e3-439fc06fbf7c
3/10/24 0:00,-178.24,Facility Maintenance,afea06b3-12a5-47f1-8eb0-4bcaa046cf0d
9/28/23 0:00,-179.13,federal tax payment,a3dd85f3-cb39-4876-94d6-26b47804c4f1
5/31/23 0:00,-179.24,Payroll taxes,5dd3443d-8e30-4b7b-ab0f-96700bf8af33
1/28/24 0:00,-179.51,Retainer,0969cc9e-55a7-4f01-940a-e8423081365a
3/28/23 0:00,-181.91,IT Support,200d9df5-10b0-4e44-8d27-be9fcf4b6c7b
6/13/23 0:00,-182.25,data storage,2fcbc285-1965-4506-bf2c-0fa2749f8194
10/6/22 0:00,-184.53,VAT Remittance,449f84ca-3958-4ca6-bd2c-c2ec8bcb1158
